start_time,end_time,text
3254.8,3256.0," Wiggins, nice feed inside."
3256.0,3259.44, Looney gathers and throws up a shot off the glass
3260.4,3261.24, just his second field goal.
3261.24,3263.08, But Looney's played some excellent defense
3263.08,3265.44, and he has 12 rebounds.
3265.44,3267.64, And they missed him earlier in the possession
3267.64,3269.16, by Green on a slip.
3270.84,3273.32," Drummond across the lane, flips it up and in."
3274.44,3275.8, Four points for Drummond.
3284.92,3286.48, Curry gets away from the double team.
3286.48,3288.2, Continues left-handed off the glass.
3288.36,3290.2799999999997, Go chip in by Kavan Looney.
3293.72,3297.08, Looney part of those championship teams.
3297.08,3298.76, He's got the corporate knowledge.
3303.4,3304.6, Drummond calling for it.
3304.6,3305.8, One-on-one with Looney.
3305.8,3308.04," Spins in the paint, falls down, lost it."
3308.04,3310.16, And Basemore fouled by Schroeder.
3311.36,3314.2," And if I'm the Warriors, you're doing me a favor"
3314.2,3316.64, posting up Drummond against Looney.
3316.68,3318.64, I know he scored the last possession.
3318.64,3321.76," But if I'm Anthony Davis, I've got to look to be aggressive"
3321.76,3323.6, and demand the basketball.
3323.6,3327.08," This is not a winning recipe, coach."
3327.08,3328.0, I agree.
3328.0,3329.88," If you can get them to post Drummond,"
3331.24,3333.2799999999997, that plays away from their strength.
3333.2799999999997,3335.12," But again, I like this."
3335.12,3339.08, Inserting the highly intense West Matthews
3339.08,3341.96, and putting Anthony Davis at the center position.
3341.96,3343.4, Matthews' first minutes tonight.
3343.4,3345.4," Curry long distance, hits a three."
3345.44,3346.36," Good stuff, Curry."
3346.36,3348.24, His fourth three-pointer of the game.
3348.24,3349.8, It's back up to a dozen.
3351.08,3353.36, Toscano Anderson and Mulder back in now.
3353.36,3355.32, Stripped by Green and stolen.
3355.32,3356.92," Ball loose, picked up by Curry."
3356.92,3358.88, Knocked out of his hands by Caruso.
3359.76,3361.6, Caldwell Pope to Caruso.
3362.84,3364.16, Cross-court Matthews.
3364.16,3366.4, Matthews for three.
3366.4,3369.2799999999997, Talk about an instant contribution.
3369.2799999999997,3371.52, And that's a huge turn of events.
3371.52,3374.24," Up 12, all the momentum going in transition."
3374.28,3376.68, Curry turns it over and then a three.
3376.68,3379.92," Caruso steal on that, an important play."
3379.92,3382.4, And then a foul called on Caldwell Pope.
3382.4,3384.76," Frank Vogel, irate again."
3386.48,3387.68, I'm looking at the sideline
3387.68,3390.92, and you see greatness in Drake and Michael B. Jordan
3390.92,3395.28, just shaking their head as Chef Curry with the shot.
3395.28,3398.8," And the response, Caruso to Matthews."
3398.8,3401.92," Knockdown shot, giving the Lakers life."
3402.76,3403.92, Matthews in his first year.
3403.96,3404.88, And there they are.
3407.52,3410.48," City court side, Draymond Green blocked by Davis."
3410.48,3413.2," Anthony Davis, sensational defensive play."
3415.7200000000003,3418.12, And Green usually gets a layup of game
3418.12,3421.12, off that fake to Curry.
3421.12,3423.16," Davis calling for it, gets it inside,"
3423.16,3425.28, shot's good and one.
3425.28,3428.32, Davis at both ends and a chance for a three-point play.
3429.56,3430.7200000000003," Coach, here's what you're talking about,"
3430.7200000000003,3432.76, putting Davis at the five so the screener roll
3432.76,3434.52," takes Draymond Green off him,"
3434.52,3437.16," puts a smaller Anderson on him, he can have his way,"
3437.16,3438.8, gets the contact and the finish.
3438.8,3442.44," Well, and there's room to move and post."
3442.44,3445.92," Here he starts it off, that's a tremendous block shot,"
3445.92,3449.88, but it starts with the lineup construction
3449.88,3453.52," that with four perimeter players surrounding Davis,"
3453.52,3456.04, he can go in there without Drummond
3456.04,3458.68, or another center clogging it up.
3459.6,3462.6," Anthony Davis, only 36 games played"
3462.6,3466.12," during the regular season, missed 36."
3466.12,3468.24, 30 of them with that right calf.
3468.24,3470.7200000000003, He was starting to show signs last final games
3470.7200000000003,3473.52, of the season at that 42-point game against Phoenix.
3473.52,3475.08," He has struggled so far tonight,"
3475.08,3476.48, but still a long way to go.
3478.52,3480.84," Six-point Warriors lead, four minutes to play,"
3480.84,3483.92," pass inside to Curry, missed the layup, but a foul."
3483.92,3485.32, We gotta show that.
3485.32,3488.64," That is brilliance, moving without the basketball."
3489.6,3491.6," And not a foul, a goaltending."
3491.6,3493.2," That's right, Mark, so two points for Curry."
3493.2,3494.4, It's just so good.
3496.48,3500.36, If more guys were willing to move at the speed
3500.36,3503.64," and the consistency of Curry, they'd be rewarded too."
3503.64,3504.92, Matthews misses.
3509.48,3511.24," Curry stumbles a bit,"
3511.24,3514.7200000000003," keeps his dribble alive against Davis, lost it."
3514.7200000000003,3517.08, Ball deflected and a backcourt violation.
3519.48,3522.68," Well, Curry's been loose with the ball this quarter,"
3522.68,3523.56, but this is brilliant.
3523.56,3525.6," Comes off the initial screen,"
3525.6,3527.7200000000003," sets it up like he's gonna come off the stagger,"
3527.7200000000003,3530.36," back cuts, that's just..."
3532.12,3533.7200000000003," Well, Anthony Davis was saying,"
3533.7200000000003,3535.44," usually when a guy gives up the ball,"
3535.44,3537.3199999999997, the defender can relax a little bit.
3537.3199999999997,3540.12," He goes, but that's when Steph Curry is his most dangerous"
3540.12,3542.2, after he gives up the ball.
3542.2,3543.88," I know I said it before, but think about it."
3543.88,3546.84," You add Klay Thompson, who moves in a similar form"
3546.84,3549.56," but fashion, the pressure that they put on your defense"
3549.56,3552.48, collectively is unmatched in the history of this game.
3553.76,3557.08," Matthews to Davis, scarred by Toscano Anderson."
3557.08,3558.2, Green looking to help.
3559.48,3562.88," Davis spins, contested shot way off."
3562.88,3564.44, That one hit the side of the backboard
3564.44,3565.88, and Green gets the rebound.
3566.92,3571.0, A well-timed double team by Green on the baseline side.
3571.0,3572.64, Davis now three for 16.
3572.64,3575.04, Toscano Anderson pass to Basemore.
3577.84,3579.76, A lot of contact over in the far side.
3579.76,3582.96," Basemore, 3.1 go, Davis the rebound."
3586.08,3588.16, Under three to play here on the third.
3591.7200000000003,3595.0," Alex Caruso goes all the way, blocked by Green."
3595.0,3596.4, Basemore the other way.
3600.0,3603.64, Draymond Green again just putting on a defensive clinic.
3605.56,3609.18," Plus six assists, five rebounds, gets inside, layup,"
3609.18,3610.5, he missed it.
3610.5,3612.88," Ball knocked out of bounds, still Golden State ball,"
3612.88,3614.32, Green thought he was fouled.
3618.92,3622.96," As Caruso turning the corner, sees Green."
3623.86,3626.32, That's outstanding defense and help by Draymond Green
3626.32,3628.36, who's been doing it all night long.
3628.38,3629.86, That's his third block.
3632.22,3635.1," Warriors have eight to shoot, Jordan Poole has come in."
3636.96,3638.52, LeBron James back in.
3641.14,3644.04," Pass inside to Wiggins, stolen by James."
3644.04,3646.0," That's the seventh turnover here in the third,"
3646.0,3647.48, they only had five the first half.
3647.48,3648.68, Kuzmina Davis!
3649.68,3652.08, The fast break can be lethal for the Lakers
3652.08,3653.96, and they've cut the deficit to six.
3653.96,3655.44," And if the Warriors lose this game,"
3655.44,3657.04, they're gonna look at this quarter
3657.12,3659.4, and recognize this is where it happened.
3659.4,3661.16, Carelessness on the offensive end.
3662.4,3663.6, Another turnover.
3664.4,3666.16, But Warriors get it back.
3666.16,3667.58, Wiggins for three.
3671.52,3673.22, Under two to play.
3673.22,3675.8, Third quarter here in this playing game.
3675.8,3678.12," Kuzma back door, layup is good."
3680.28,3681.82, Timeout Golden State.
3687.88,3690.2, This one has been terrific.
3690.2,3693.2, The marquee matchup of the playing is not disappointed.
3694.64,3697.4," Curry tied up, gets it inside to Green."
3697.4,3698.64, Green to Wiggins.
3698.64,3700.84," Wiggins hard, off the glass, won't go."
3700.84,3702.24, The chip is up and good.
3706.72,3710.0," Boy, Wiggins playing with a force tonight at both ends."
3710.0,3712.56," He's got 15, it's a six point Warriors lead."
3712.56,3715.0," Matthews cuts, looking for Davis."
3717.84,3720.04," James, three pointer, puts it in."
3720.92,3723.84, His first three pointer of the night.
3723.84,3725.24, And it's a three point game.
3725.24,3726.56, But you look at the post up play
3726.56,3727.84, where Wiggins had a one on one.
3727.84,3730.84," He shoots a fade away, one leg is shot."
3730.84,3731.68, Now knocks down a three.
3731.68,3732.52, That's good defense.
3732.52,3734.52, Sometimes you just gotta give credit to greatness.
3734.52,3737.08," And Wiggins, he's got a three point lead."
3737.08,3738.4, He's got a three point lead.
3738.4,3739.68, He's got a three point lead.
3739.72,3740.52, He knocks down a three.
3740.52,3741.36, That's good defense.
3741.36,3743.08, Sometimes you just gotta give credit to greatness.
3743.08,3744.36," Oh, Curry, beautiful pass,"
3744.36,3745.64, but Wiggins couldn't handle it
3745.64,3747.4, and Kuzma comes the other way.
3749.44,3752.04," Lob it in, Davis throws it down."
3752.04,3753.52, Lakers within one.
3761.04,3763.32," Boy, is it fun to hear a large crowd,"
3763.32,3764.96, the noise of that once again.
3765.88,3767.36, Curry on the drive.
3768.36,3769.68, Curry for three.
3769.68,3770.52, That's good.
3770.52,3772.88, Steph Curry from way downtown.
3772.88,3775.12, His fifth three pointer of the night.
3775.12,3777.0, You know how tough a shot that was?
3778.28,3783.28," I mean, other great NBA players can't shoot that."
3783.44,3787.96," He is one of a kind on that type of pass it,"
3787.96,3790.08," sprint, catch and fire."
3791.4,3793.48, James back door to Caruso.
3793.48,3796.7200000000003, Another back door cut leads to a layup.
3797.24,3800.16, But there's more space on the floor now
3800.16,3802.52, that the traditional center is out.
3803.36,3805.56, And so there's more cutting avenues.
3805.56,3807.24, No fouls to give here for the Lakers.
3807.24,3809.44, Draymond Green wide open for three.
3813.44,3816.8, Welcome back to the State Farm NBA Play-In Tournament
3816.8,3818.44, here with coach Frank Vogel.
3818.44,3821.76," Frank, what do you attribute that lockdown defense"
3821.76,3822.64, in the third quarter?
3822.64,3825.44, You really forced a bunch of Warriors turnovers.
3825.44,3827.92," Yeah, defense has been pretty good most of the night."
3827.92,3829.72, We ratcheted up a little bit in that quarter.
3829.72,3831.72, We know that Steph's quarter to get going
3831.72,3833.56, still hit a few bombs on us.
3833.56,3834.76, We gotta live with that.
3834.76,3837.4, But our guys are motivated and we take pride
3837.4,3838.68, in being the number one defense in the league
3838.68,3840.64, and we're gonna need a ton of stretch here.
3840.64,3843.76," Do or die fourth quarter, a playoff berth on the line."
3843.76,3845.52, You've got Steph Curry on the other side.
3845.52,3846.76, What do you tell your guys?
3846.76,3847.76, Gotta execute.
3847.76,3849.12, That's what you gotta worry about.
3849.12,3850.32, Execute our defensive coverages
3850.32,3851.72, and get a good shot every time down.
3851.72,3852.76, Thank you so much.
3853.76,3855.92," All right, Rachel, James, the rebound"
3855.92,3859.4, after the beautiful feed to Davis to tie the game.
3859.4,3861.88," Opening minute here, fourth quarter."
3861.88,3865.68, Warriors largest lead was 13 early in the third.
3866.76,3868.48, And the Warriors did a good job
3868.48,3871.84," when Curry and Green rested in the first half,"
3871.84,3873.76, but this is danger zone right now.
3873.76,3876.0," James inside, back shot missed it."
3876.0,3879.2, And Kavanh Loonie could not quite hold on.
3879.2,3881.72, And it's Laker ball with 14 now on the shot clock.
3882.96,3884.84, And I love this substitution
3884.84,3887.32, of Draymond Green coming back in.
3887.32,3889.52, That's just a beautiful pass to Davis.
3890.52,3893.64, You need to match Green's minutes with Davis.
3897.44,3898.96, Kuzma trying to get free.
3898.96,3902.16," They lob it into Kuzma over a pull, lays it up and in."
3902.16,3904.72, And the Lakers with their first lead of the night.
3907.36,3909.64, How long does Steve Kerr leave Steph Curry
3909.64,3910.68, out of this ball game?
3912.92,3916.12, That's the ninth assists from LeBron James.
3916.12,3917.64, Mulder to pull.
3918.8,3920.24," Pull's been excellent off the bench,"
3920.24,3922.56, down the stretch of the regular season.
3922.56,3924.52, Now this is a whole different ball game.
3925.52,3928.52, Mulder harassed and stolen by Caruso.
3928.52,3930.2, The turnovers continue to mount
3930.2,3931.96, in the second half for the Warriors.
3932.88,3935.36, And this is where Wiggins was stationary
3935.36,3937.44, that entire possession.
3937.44,3940.44, He's gotta be great when Curry rests.
3940.44,3942.8, James drives on Toscano Anderson.
3942.8,3945.08, Layup banks it home.
3945.08,3946.76, Timeout Golden State.
3961.6,3963.08, Wiggins battling with Matthews.
3963.08,3966.0," Matthews, an excellent defender throughout his career."
3966.0,3968.64," Wiggins trying to draw foul, didn't get the whistle."
3968.72,3971.96, We said a lot about the Warriors turning the ball over.
3971.96,3973.8, You gotta give credit to this Laker defense.
3973.8,3975.92, They have increased the volume.
3975.92,3978.32, And I think it starts with who you're playing.
3978.32,3981.56," So Wes Matthews, he has been intense"
3981.56,3983.56, as James goes in with the reverse.
3985.84,3987.72, And there's more room on the floor.
3989.8,3991.04, A six point lead.
3991.04,3994.08, This a 19 point turnaround here on the second half.
3994.08,3996.52," Curry looking, Toscano Anderson driving."
3996.56,3998.76," Layup, offensive foul."
3998.76,4000.56, James draws the charge.
4001.88,4004.0, Davis falls on top of him.
4007.76,4010.48, And I think Steve Kerr may be challenging this.
4011.52,4012.6, And that's a block.
4014.44,4015.88, It is gonna be a challenge.
4018.44,4020.16, So they'll challenge.
4020.16,4022.92, Those guys will get up and we'll see what happens.
4022.92,4025.52," Eight points, five rebounds off the bench."
4029.6,4031.52, It's only the 11th and 12th free throws
4031.52,4033.08, of the game for Golden State.
4034.68,4036.44, Second half so far.
4036.44,4039.64, They haven't played Montrez-Herald.
4039.64,4043.2, They haven't played Horton-Tucker.
4043.2,4045.64, They've gone with a very tight rotation.
4046.6,4048.84, They've gone with a very tight rotation.
4053.56,4056.36, Steve Kerr has only played eight players.
4057.56,4059.68," His team trails by five, two and a half gone"
4059.68,4061.64," by the fourth, Caruso the drive."
4062.6,4063.84," Davis, the tip won't go."
4063.84,4065.48," Toscano Anderson, the rebound again."
4065.48,4067.68, Draymond Green contesting the shot.
4071.92,4073.36, Curry back into Green.
4076.64,4078.08, Davis on Curry.
4079.2799999999997,4082.2799999999997," Green pass, tried to thread the needle and turned it over."
4083.48,4085.88, I had beautiful feed to Matthews.
4085.88,4088.36, Good transition defense though from the Warriors.
4090.08,4092.04, Kuzma the drive can't finish.
4096.84,4100.16," Wiggins barrels into Matthews, offensive foul."
4101.2,4102.8, Boy what a call from Frank Vogel
4102.8,4104.36, to get West Matthews off the bench.
4104.36,4105.72, He has really had an impact.
4105.72,4109.16," As a coach, you have to have guys that you trust."
4109.16,4110.76," That when it matters most,"
4110.76,4112.56, I know exactly what they're gonna do.
4112.56,4114.92, And West Matthews has been proven to be a competitor
4114.92,4117.96, at an elite level and a guy that has no quit.
4117.96,4119.96, And he has come out and got it done
4119.96,4121.4, on a defensive end especially.
4121.4,4122.68, This is why they signed him.
4122.68,4124.2, It's his first year with the Lakers.
4124.2,4126.24," He's 34, his 12th year in the league."
4126.24,4127.72, The Lakers are his seventh team.
4127.72,4130.64, He's always been an excellent defensive player.
4130.64,4132.48," Tough, fearless."
4132.48,4133.36, Rob Polenka.
4134.4400000000005,4136.4400000000005, Wanted to bring him for these kinds of games.
4136.4400000000005,4137.48, There's certain matchups.
4137.48,4138.48, You need them defensively.
4138.48,4139.72, Can also hit a three.
4140.92,4143.64, Competitors only apply.
4143.64,4146.32, It's hard to find great competitors.
4146.32,4147.76, West Matthews is.
4149.0,4150.4400000000005, Davis jump shot.
4150.4400000000005,4151.28, Got it.
4151.28,4153.64, Anthony Davis has come alive in the second half.
4156.0,4157.6, The Laker lead is seven.
4159.68,4161.0, Curry for three.
4161.0,4162.28, Answers.
4162.28,4164.32, Steph Curry with a six three pointer.
4165.28,4166.12, He's got 29.
4166.12,4166.96," So they clear the whole side,"
4166.96,4169.0, eliminate the help and allow Steph Curry
4169.0,4170.56, to win his matchup one on one.
4170.56,4173.36, And Caruso was substituted out of the game.
4174.4400000000005,4177.64," Curry on Davis, isolated there on the elbow."
4177.64,4179.28, Wiggins looking to help.
4179.28,4180.56, Poole comes over to help.
4181.96,4183.56, Matthews inside Kuzma.
4183.56,4184.6, Shot clock at four.
4184.6,4186.52," Kuzma, tough fall away shot."
4186.52,4187.36, In and out.
4188.28,4190.84, Now the fight for the rebound goes to Draymond Green.
4191.8,4193.04, Curry on the drive.
4193.04,4193.88, Scoop layup.
4193.88,4194.72, He banks it home.
4194.72,4196.72," Oh, what a sweet move from Curry."
4197.68,4199.2, 31 points and it's a two.
4200.0,4215.28, point game. And Paul just pushing Matthews out of the way. That's going to be the first team foul here on the fourth. No Caruso harassing him.
4215.28,4225.2," Trudy inserted into the game. Steph Curry knocks down the three, gets a rhythm, and keeps them off balance. Turns the corner. Spectacular finish before the contest."
4225.2,4240.64," An efficient game for Curry. 10 of 18 from the field, six of nine from three. Davis left alone for three. Got it! Anthony Davis, his first three-pointer of the night. He was 0 for 5. And it's back to a five-point Laker lead."
4240.64,4254.08," Get a couple layups, get a dunk, and now the jump shot becomes a little bit easier. He struggled from three-point range all season long. Just 26%."
4255.44,4261.6," Well, good find by James as Green tries to take away the role."
4264.8,4278.16," Always chatting away his straight on Green. Curry gets free, drives inside, scoop layup, missed it. He thought he was hit. Steve Kerr is furious. Here's James the other way. Long three-pointer."
4279.12,4293.52," Carom's out to Molder. Jordan Poole, oh beautiful crossover, tried to jam it. Ball knocks loose out of bounds, and it's going to be Warriors ball. That would have been quite the highlight for Jordan Poole."
4295.92,4300.24, I'm giving him a point just for the move. And he got fouled.
4300.24,4315.52," How is that not a foul? Why are you looking at me? I'm not refing. Wiggins pull on the inbound, and it's back to three."
4315.52,4328.8, Truder brings it up with 6.43 remaining. LeBron James sitting right now.
4332.16,4337.68," Well, he's at his minute limit. I wonder if we'll see him again. Entry pass knocked away by Draymond Green."
4337.68,4345.92," Poole ahead to Wiggins. Wiggins drives, floats it up, shot is good. 19 points for Wiggins, and it's back to one. Time out LA."
4347.92,4360.72," Marv Albert, the greatest basketball announcer of all time, whose impact on aspiring broadcasters is immeasurable. Congratulations. Thanks for a spectacular career, Marv Albert."
4361.6,4367.12," And I'm one of those guys, three years with Marv Albert as a partner. Congratulations. Legend."
4368.32,4371.84," Poole misses, Green dives, Kuzminow comes up with it."
4374.0,4378.32," Just past the midway point of the fourth. Truder draws the foul, shot won't go."
4383.2,4387.04," I'm just trying to imagine you as a head coach of the Lakers right now. What,"
4387.12,4391.52," the looks you would be giving LeBron James like basically asking him, are you ready yet?"
4391.52,4397.52," No, I wouldn't be giving him dirty looks. I'd be giving that whoever's in charge of the minutes police. I'd be like,"
4398.48,4407.44," come on now, we'll give him off tomorrow and the next day as Caruso is going to come back in to the game."
4408.96,4414.96," Truder has struggled tonight, just two of 11 from the field, but hits the free throw. Lakers back up two."
4414.96,4422.48, Caruso will come in and Matthew sits 11 minutes for Matthews. He made his presence felt.
4424.4,4431.36," I think the key obviously was the Lakers activity, but I think Frank Vogel found for this game,"
4431.92,4438.4, Davis at five playing huge minutes already up to 36 and going to West Matthews
4439.36,4446.32, was a huge factor in their swarming defense. Truder goes one for two.
4448.88,4455.68," Caruso back in the guard. Curry finds Wiggins. Wiggins gets inside, draws the contact and banks"
4455.68,4461.92, it home. Chance for a three point play. Big plays from Wiggins on both ends of the floor tonight.
4462.56,4468.4," An unselfishness of Steph Curry takes the double team, gets rid of the basketball. Wiggins aggressive"
4468.4,4473.28," turns the corner and if you're anybody on the lake is not defending Curry, you have to pull all the"
4473.28,4479.04," way over so he doesn't have the ability to catch and finish. Wiggins wants to get the victory, get"
4479.04,4484.08, back into playoffs. He's only been in the playoffs once in his first six years in the league. That was
4484.08,4491.12, five games in the first round with Minnesota in 2018. He has had a terrific season. He's played 71
4491.92,4498.48, of the 72 games in the regular season and here in the playing 21 points on 10 of 18 from the field.
4499.12,4505.76, He's available every game every year. He plays all the time as durable as any player in this league.
4506.96,4512.24," Kuzma back out to Schroeder. Shot clock at three, puts up the three, shot won't go, one of the foul."
4512.24,4518.16," Davis the offensive rebound back up and banks it home. There's an awful lot of contact,"
4519.12,4524.32, not just on the shot but also Davis's rebound and finish. Anthony Davis discarded people.
4524.32,4531.12, Curry reverse with the English off the glass. A little more magic from Steph Curry. He's got 33
4532.4,4540.24," and LeBron James is coming back in. Schroeder drives inside Caruso, missed the layup. Curry the rebound."
4540.24,4545.68," Curry to Wiggins. Jordan Poole, nope they wave it off, an offensive foul."
4545.68,4551.68, You want to say on the screen set by Draymond Green not allowing the chase down contest.
4554.96,4561.68, James will return. Three fouls on Green.
4561.84,4563.12, Three fouls on Green.
4569.84,4574.8, The credit to Anthony Davis for not giving up on the play. So his effort to try to get to the shooter
4575.6,4582.72, forced that call. That's 12 second half turnovers for Golden State. They only had five in the first
4582.72,4589.76, half. They led by 13 at halftime. Lakers have taken the lead here in the fourth. They've led by as
4589.76,4592.8, many as seven. Right now all tied with four and a half to play.
4596.56,4602.32, This is a tough play to guard the curl by Davis. Davis knocked away another steal from Draymond
4602.32,4609.6," Green and Molder in the front court. Three steals, three blocks for Green. Curry on the drive, gets"
4609.6,4617.68," inside. Foul on jumper, no good. 11 rebounds for Davis to go with 21 points."
4621.68,4628.64," Molder up and into Schroeder. Drives layup, shot is good. Oh what a tough shot from Schroeder"
4628.64,4630.56, and Draymond Green wanted a push off.
4635.44,4638.88, Green's got to be careful with the referees. He already has a technical tonight.
4640.48,4649.68," He gets the pass from Curry. Pull for three, puts it in. Warriors back up by one. And that's where"
4649.68,4660.4," Green is great. You blitz Curry and you get it to Green and he plays four on three. He's a great,"
4660.4,4666.64," great decision maker. And it may boil down to just that. Other guys not named Curry making shots,"
4666.64,4671.84, being ready and aggressive because the Lakers are forcing Curry to get rid of the basketball.
4672.64,4678.0," Dennis Schroeder drives, drives on Wiggins, flips it up, shot no good. Rebound, rebound Draymond"
4678.0,4688.08," Green. And here come the Warriors up one with 315 remaining. Curry fakes, Curry drives, floats it up,"
4688.08,4696.8," banks it home. Time out Lakers. Here's the upcoming national TV schedule. TNT tomorrow,"
4696.8,4703.6," Indiana and Washington at 8 Eastern. For the right to get into the playoffs then the ESPN on Friday,"
4703.6,4708.32, Memphis winning earlier tonight against San Antonio will play the loser of this game.
4709.44,4715.6, And it'll be at 9 Eastern. For more on these games visit NBA.com or the NBA app. This has been a
4715.6,4721.36," thriller here at the Staples Center. Anthony Davis and the Lakers came back from 13 down,"
4721.36,4725.4400000000005, took a seven point lead here in the fourth but Steph Curry erupting here in the fourth. He's
4725.4400000000005,4732.72, got 35 for the game and it's the Warriors up three. And interestingly Frank Vogel decides to sit
4732.72,4740.96, Schroeder and reinsert Wesley Matthews. I think it's the right move. Absolutely. They gotta make an
4740.96,4746.16, adjustment because the Warriors clearing a side for Curry. They have to recognize that defensively
4746.16,4751.04, the Lakers do and be in position to help. James looking to post up Basemore.
4753.28,4760.24, Squares and faces seven on the shot clock. Wiggins looking to help. James four on the 24. James
4760.24,4766.96, jumper short. Rebound Matthews back out to James. Past the Caruso. Corner three. Side of the back
4766.96,4773.52, board and Basemore gets the rebound. Now talked about it earlier Wiggins forcing LeBron into that
4773.52,4778.32, shot. That's a shot you're willing to give up if you're the Warriors defensively against a bigger
4778.32,4783.92, stronger LeBron. And Caruso's defense forces the turnovers. Curry dribbles it out of bounds.
4785.68,4791.4400000000005, And now they're inside to Davis. The runner no good but a foul. That's absolutely inexcusable.
4791.4400000000005,4796.48, On a turnover they didn't get matched up so Green had to rotate to the wide open
4796.48,4798.56, Caruso and now Davis gets fouled.
4800.0,4802.14, the ball picks up his third and
4802.14,4803.54, Anthony Davis will shoot free
4803.54,4804.0, throws.
4805.34,4806.48, Two for two tonight.
4807.08,4808.48, It's only 74 percent.
4809.54,4810.34, During the season.
4830.0,4831.64, Big second half for Davis.
4833.04,4835.24, Only at five points at halftime.
4836.44,4837.94, Eighteen in the second half.
4838.34,4839.78, One point game under two and a
4839.78,4840.34, half remaining.
4844.92,4846.62, Curry on the drive the floater
4846.62,4847.52, in the paint short.
4848.02,4849.28, Wiggins tips it but right to
4849.28,4849.82, Davis.
4851.12,4852.42, James running the floor.
4853.46,4855.12, Pass to Caruso back to James.
4856.16,4856.32, And.
4857.02,4857.12, The.
4857.28,4858.78, Game on green would not let him
4858.78,4859.28, get a layup.
4860.38,4861.68, And James goes down.
4862.06,4862.92, Holding his head.
4866.6,4867.96, The officials discussing.
4873.44,4874.34, I think they're going to take a
4874.34,4875.1, look at it to see if it's a
4875.1,4875.5, flagrant.
4880.08,4880.34, And.
4881.14,4881.4, The.
4881.4,4881.86, Game.
4887.86,4889.24, And there's contact to the head
4889.24,4890.5, of LeBron James.
4891.3,4892.5, To be interesting to see.
4892.98,4894.14, The conclusion that they come up
4894.14,4895.08, with here but there's clearly
4895.08,4895.78, with the right hand.
4896.18,4896.38, Of J.
4896.68,4897.58, Green to the head.
4902.22,4903.12, Goes up the block.
4903.38,4905.12, This is a huge call again
4905.12,4906.48, because it will be free throws
4906.52,4907.46, and possession.
4907.68,4909.16, As Green picks up his fourth
4909.16,4909.66, personal.
4912.3,4912.52, And.
4913.1,4914.3, Clearly to me there was contact
4914.3,4915.06, on the head of the.
4915.6,4915.66, To the rule.
4916.46,4917.26, But not everything to the head
4917.26,4918.44, is a flagrant foul.
4918.76,4919.56, You need to make up your mind
4919.56,4919.8, sir.
4920.4,4920.9, No I.
4921.14,4921.4, I.
4921.64,4922.84, Don't think it is one.
4922.88,4924.54, I think it will be called one.
4925.3,4926.24, And I hate when.
4926.5,4926.98, Games.
4927.24,4928.54, Are decided on these.
4929.08,4929.38, Like.
4931.08,4932.88, Influence by like these like
4932.92,4933.52, they're trying to.
4934.08,4935.52, Split the atom over there.
4935.82,4937.38, And just can we play ball this
4937.38,4938.28, is a great game.
4938.42,4939.02, Absolutely.
4939.08,4940.56, You have covered every base by
4940.56,4941.16, the way my friend.
4941.72,4942.32, Well done.
4943.72,4945.12, Well James obviously shaken up
4945.12,4945.72, by the play.
4946.46,4946.72, So.
4947.4,4948.4, He's going to get two free
4948.4,4948.8, throws.
4949.26,4949.4, And.
4949.86,4950.94, Will he get two free throws and
4950.94,4951.74, will they get possession.
4951.76,4952.84, And he's smart enough to.
4953.94,4955.3, Make sure they know he's hurt.
4957.24,4958.64, Upon review a common cause and
4958.64,4959.14, called on Green.
4960.38,4962.38, I'm going to name my next son
4962.38,4963.12, John Goble.
4963.84,4964.74, Thank you John.
4965.12,4966.32, Bring some sanity back.
4967.12,4967.72, To the NBA.
4968.92,4970.18, You know and again part of it.
4970.5,4971.06, It's just such a.
4971.46,4972.24, Crucial call for.
4973.74,4974.74, I mean he's looking he's going
4974.74,4976.24, up to block the shot hands down
4976.24,4977.14, I think what Steve said.
4977.94,4978.88, There's no wind up.
4980.24,4981.58, And the impact is because James
4981.58,4982.18, comes into him.
4982.68,4983.58, And I'm not going to take.
4983.82,4985.38, I'm not going to explain myself.
4985.78,4987.26, To the whole L.A. roster.
4988.58,4989.22, Play ball.
4990.22,4991.12, Well James will get the two
4991.12,4991.92, free throws.
4993.92,4994.66, I'm not good at.
4995.16,4995.46, Ripley.
4995.76,4997.06, Lip reading but I think he just
4997.06,4997.6, said something about.
4998.6,4998.96, Trying to get.
4999.28,4999.72, Something about.
5000.28,5000.98, Trouble seeing.
5006.06,5008.12, Again as Steve Javi said it was
5008.12,5009.76, an awkward fall and that made it
5009.76,5010.92, look worse than it was.
5011.2,5012.66, And apparently got poked in the
5012.66,5013.2, eye to.
5014.26,5015.46, My only problem with it it
5015.46,5016.6, wasn't a contest.
5016.9,5017.8, To the basketball.
5018.14,5019.54, It was a contest to the face.
5019.8,5021.34, Because he can't jump as well.
5021.34,5021.96, And.
5022.46,5022.66, He.
5023.14,5023.44, Can't.
5030.94,5033.34, Ties the game with 2 0 7
5033.38,5033.94, remaining.
5034.94,5036.24, I've been there before squinting
5036.24,5037.58, my eyes just in case I miss a
5037.58,5038.98, free throw so I have an excuse.
5039.22,5039.84, I've been there.
5044.22,5045.78, Had a rough first half but has
5045.78,5047.02, made huge plays here in the
5047.02,5047.72, second half.
5047.98,5048.76, A triple double.
5050.22,5051.12, Misses the second.
